"year","ctr_code","RGN21NM","geography_code","geography_name","sex_name","age_code","LE","QALE"
2019,"S","Scotland","S12000008","East Ayrshire","Female",0,79.9516315880111,63.2891299921589
2019,"S","Scotland","S12000010","East Lothian","Female",0,83.150325945583,65.6439484159362
2019,"S","Scotland","S12000011","East Renfrewshire","Female",0,84.1839858187402,66.3857170664023
2019,"S","Scotland","S12000013","Na h-Eileanan Siar","Female",0,83.3077671630347,65.7458812727966
2019,"S","Scotland","S12000014","Falkirk","Female",0,80.5099306385244,63.7147156910797
2019,"S","Scotland","S12000017","Highland","Female",0,82.262758981718,64.9495338460923
2019,"S","Scotland","S12000018","Inverclyde","Female",0,78.7516754485626,62.3885592517948
2019,"S","Scotland","S12000019","Midlothian","Female",0,81.3462582594866,64.3262263144434
2019,"S","Scotland","S12000020","Moray","Female",0,82.0045612295922,64.7857305153541
2019,"S","Scotland","S12000021","North Ayrshire","Female",0,80.3753570561733,63.5830558286281
2019,"S","Scotland","S12000023","Orkney Islands","Female",0,83.8879372563262,66.1681092396743
2019,"S","Scotland","S12000026","Scottish Borders","Female",0,82.5191263271165,65.1561862388386
2019,"S","Scotland","S12000027","Shetland Islands","Female",0,83.36872785979,65.7771078180824
2019,"S","Scotland","S12000028","South Ayrshire","Female",0,81.4189766775799,64.3473772408967
2019,"S","Scotland","S12000029","South Lanarkshire","Female",0,80.7098536022219,63.8594664358518
2019,"S","Scotland","S12000030","Stirling","Female",0,82.1309385955802,64.8664885282491
2019,"S","Scotland","S12000033","Aberdeen City","Female",0,81.5469377935174,64.4518623362815
2019,"S","Scotland","S12000034","Aberdeenshire","Female",0,82.7977186503003,65.3744976111285
2019,"S","Scotland","S12000035","Argyll and Bute","Female",0,81.8176292612865,64.6474848247624
2019,"S","Scotland","S12000036","City of Edinburgh","Female",0,82.6327664946521,65.2534731666816
2019,"S","Scotland","S12000038","Renfrewshire","Female",0,80.6607282292882,63.8223921021021
2019,"S","Scotland","S12000039","West Dunbartonshire","Female",0,79.1113883436892,62.6750932910682
2019,"S","Scotland","S12000040","West Lothian","Female",0,80.5972264829407,63.7756933356186
2019,"S","Scotland","S12000041","Angus","Female",0,82.4899780757732,65.1424375169214
2019,"S","Scotland","S12000042","Dundee City","Female",0,79.5877472134344,62.9870095765617
2019,"S","Scotland","S12000045","East Dunbartonshire","Female",0,83.8005163465445,66.0912968203237
2019,"S","Scotland","S12000047","Fife","Female",0,81.6369156477969,64.5174244586573
2019,"S","Scotland","S12000048","Perth and Kinross","Female",0,83.1154330489384,65.5970383062938
2019,"S","Scotland","S12000049","Glasgow City","Female",0,78.4266799236216,62.1673418134758
2019,"S","Scotland","S12000050","North Lanarkshire","Female",0,79.4643334579095,62.9263286329613
2019,"S","Scotland","S12000005","Clackmannanshire","Male",0,76.3793199041551,65.6886714598104
2019,"S","Scotland","S12000006","Dumfries and Galloway","Male",0,78.3530813430581,67.2467214318174
2019,"S","Scotland","S12000008","East Ayrshire","Male",0,75.4872648263309,64.9846744459098
2019,"S","Scotland","S12000010","East Lothian","Male",0,79.5715152972881,68.2320935770601
2019,"S","Scotland","S12000011","East Renfrewshire","Male",0,79.7751076139983,68.4044548341317
2019,"S","Scotland","S12000013","Na h-Eileanan Siar","Male",0,78.4404316738073,67.3587309565905
2019,"S","Scotland","S12000014","Falkirk","Male",0,76.7301220420847,65.9990800007559
2019,"S","Scotland","S12000017","Highland","Male",0,77.8132476742594,66.7873971737905
2019,"S","Scotland","S12000018","Inverclyde","Male",0,74.4730368359448,64.1719843337864
2019,"S","Scotland","S12000019","Midlothian","Male",0,77.8295925484561,66.8437133430907
2019,"S","Scotland","S12000020","Moray","Male",0,79.0443275983495,67.7984576205127
2019,"S","Scotland","S12000021","North Ayrshire","Male",0,75.5646929224726,65.0368758984453
2019,"S","Scotland","S12000023","Orkney Islands","Male",0,80.5245742147203,68.9770840940855
2019,"S","Scotland","S12000026","Scottish Borders","Male",0,79.0044797106119,67.7655047654973
2019,"S","Scotland","S12000027","Shetland Islands","Male",0,81.1408653248892,69.486927859289
2019,"S","Scotland","S12000028","South Ayrshire","Male",0,76.9127048643386,66.1135849056279
2019,"S","Scotland","S12000029","South Lanarkshire","Male",0,76.622845943617,65.9031040912375
2019,"S","Scotland","S12000030","Stirling","Male",0,78.0892147472141,67.0400358778002
2019,"S","Scotland","S12000033","Aberdeen City","Male",0,77.3070601542264,66.4579866591144
2019,"S","Scotland","S12000034","Aberdeenshire","Male",0,79.2630772176797,67.995710048718
2019,"S","Scotland","S12000035","Argyll and Bute","Male",0,78.293553594778,67.213482929579
2019,"S","Scotland","S12000036","City of Edinburgh","Male",0,78.4334574177653,67.3410774166832
2019,"S","Scotland","S12000038","Renfrewshire","Male",0,75.8391152977449,65.2714909941808
2019,"S","Scotland","S12000039","West Dunbartonshire","Male",0,74.2867915124304,64.0379812809956
2019,"S","Scotland","S12000040","West Lothian","Male",0,77.698757968497,66.7550277939418
2019,"S","Scotland","S12000041","Angus","Male",0,78.8160570851626,67.6244374644713
2019,"S","Scotland","S12000042","Dundee City","Male",0,74.0042313385539,63.7711515752862
2019,"S","Scotland","S12000045","East Dunbartonshire","Male",0,80.4873012425388,68.9665641909275
2019,"S","Scotland","S12000047","Fife","Male",0,77.402791846481,66.4904713246049
2019,"S","Scotland","S12000048","Perth and Kinross","Male",0,79.233304374686,67.9330514951021
2019,"S","Scotland","S12000049","Glasgow City","Male",0,73.3827595856112,63.3291052231541
2019,"S","Scotland","S12000050","North Lanarkshire","Male",0,74.7078075176569,64.3580006591551
2019,"E","South East","E06000035","Medway","Female",0,82.7362105757816,67.0899971304698
2019,"E","South East","E06000036","Bracknell Forest","Female",0,85.3466177562029,69.014841213277
2019,"E","South East","E06000037","West Berkshire","Female",0,85.4635368606882,69.1019643281879
2019,"E","South East","E06000038","Reading","Female",0,82.4419975055984,66.8553041013459
2019,"E","South East","E06000039","Slough","Female",0,82.8620765493778,67.1751623763524
2019,"E","South East","E06000040","Windsor and Maidenhead","Female",0,85.3587641147586,69.0494997029913
2019,"E","South East","E06000041","Wokingham","Female",0,85.9101087675875,69.4449010463878
2019,"E","South East","E06000042","Milton Keynes","Female",0,83.628842272892,67.7475279024253
2019,"E","South East","E06000043","Brighton and Hove","Female",0,83.3772316500272,67.5572711195421
2019,"E","South East","E06000044","Portsmouth","Female",0,82.8549229406159,67.1837929354235
2019,"E","South East","E06000045","Southampton","Female",0,82.7556904377716,67.0839666329459
2019,"E","South East","E06000046","Isle of Wight","Female",0,83.9766240825544,67.9977711732922
2019,"E","South East","E06000060","Buckinghamshire","Female",0,85.2660223110867,68.9413707683641
2019,"E","South East","E07000061","Eastbourne","Female",0,84.2069328513541,68.1781928368743
2019,"E","South East","E07000062","Hastings","Female",0,82.2031871610964,66.6755256049998
2019,"E","South East","E07000063","Lewes","Female",0,85.3215205282289,69.0062831108608
2019,"E","South East","E07000064","Rother","Female",0,84.51087173998,68.3793184652432
2019,"E","South East","E07000065","Wealden","Female",0,85.6339589762591,69.2634468714724
2019,"E","South East","E07000084","Basingstoke and Deane","Female",0,84.5753993537059,68.4825604557964
2019,"E","South East","E07000085","East Hampshire","Female",0,85.542172074538,69.1701875560603
2019,"E","South East","E07000086","Eastleigh","Female",0,85.316480106647,69.0056036142703
2019,"E","South East","E07000087","Fareham","Female",0,84.9151532249342,68.6816933300089
2019,"E","South East","E07000088","Gosport","Female",0,82.8375542694816,67.1522898639476
2019,"E","South East","E07000089","Hart","Female",0,86.3941768085778,69.7915878857391
2019,"E","South East","E07000090","Havant","Female",0,84.2458994488992,68.2017570116406
2019,"E","South East","E07000091","New Forest","Female",0,86.2277540520089,69.6859595719691
2019,"E","South East","E07000092","Rushmoor","Female",0,84.1556441312447,68.1724264191026
2019,"E","South East","E07000093","Test Valley","Female",0,85.1027657312768,68.8522483688231
2019,"E","South East","E07000094","Winchester","Female",0,86.0443853744209,69.560651020059
2019,"E","South East","E07000105","Ashford","Female",0,84.081739535898,68.0839428702704
2019,"E","South East","E07000106","Canterbury","Female",0,83.7944771356685,67.8548237597643
2019,"E","South East","E07000107","Dartford","Female",0,82.9502310863865,67.2873767675496
2019,"E","South East","E07000108","Dover","Female",0,83.4524441870525,67.633799867595
2019,"E","South East","E07000109","Gravesham","Female",0,83.7134295190172,67.8405699742489
2019,"E","South East","E07000110","Maidstone","Female",0,83.6842771578093,67.79794237335
2019,"E","South East","E07000111","Sevenoaks","Female",0,85.0510283650548,68.8207130506697
2019,"E","South East","E07000112","Folkestone and Hythe","Female",0,83.5189037670368,67.6710763748753
2019,"E","South East","E07000113","Swale","Female",0,83.0768806515147,67.340421919085
2019,"E","South East","E07000114","Thanet","Female",0,82.2346751660898,66.675848497969
2019,"E","South East","E07000115","Tonbridge and Malling","Female",0,84.6580989049398,68.5190151007157
2019,"E","South East","E07000116","Tunbridge Wells","Female",0,84.777683192174,68.6320426947642
2019,"E","South East","E07000177","Cherwell","Female",0,84.6280424762001,68.4961965555661
2019,"E","South East","E07000178","Oxford","Female",0,84.6714077108864,68.5099920589151
2019,"E","South East","E07000179","South Oxfordshire","Female",0,86.0964247212289,69.6036675486019
2019,"E","South East","E07000180","Vale of White Horse","Female",0,86.0348363510395,69.533579629487
2019,"E","South East","E07000181","West Oxfordshire","Female",0,85.7670346795252,69.3666546286495
2019,"E","South East","E07000207","Elmbridge","Female",0,85.8422591909721,69.3998803199937
2019,"E","South East","E07000208","Epsom and Ewell","Female",0,86.3237869737262,69.7842779752959
2019,"E","South East","E07000209","Guildford","Female",0,85.9987536041354,69.5318905445303
2019,"E","South East","E07000210","Mole Valley","Female",0,86.2135020514782,69.69608950409
2019,"E","South East","E07000211","Reigate and Banstead","Female",0,84.7730409958188,68.6378708587775
2019,"E","South East","E07000212","Runnymede","Female",0,84.8468545187989,68.6504376950929
2019,"E","South East","E07000213","Spelthorne","Female",0,84.358248618824,68.2805114501154
2019,"E","South East","E07000214","Surrey Heath","Female",0,85.955434454325,69.5141270648537
2019,"E","South East","E07000215","Tandridge","Female",0,85.5734698308445,69.2427114750374
2019,"E","South East","E07000216","Waverley","Female",0,86.1451988012785,69.6214590974288
2019,"E","South East","E07000217","Woking","Female",0,84.7970667247176,68.6145739161124
2019,"E","South East","E07000223","Adur","Female",0,84.7202810730895,68.5474927221081
2019,"E","South East","E07000224","Arun","Female",0,84.0224530799483,68.0187574929741
2019,"E","South East","E07000225","Chichester","Female",0,85.6224256872456,69.2504318485535
2019,"E","South East","E07000226","Crawley","Female",0,84.335482200389,68.2290427610274
2019,"E","South East","E07000227","Horsham","Female",0,85.5872302450514,69.1883175689458
2019,"E","South East","E07000228","Mid Sussex","Female",0,85.3027702534009,69.0295626528364
2019,"E","South East","E07000229","Worthing","Female",0,83.3447023969229,67.5394134225788
2019,"E","South East","E06000035","Medway","Male",0,78.6363066785673,66.4133619825885
2019,"E","South East","E06000036","Bracknell Forest","Male",0,82.0266190465214,69.1116197650109
2019,"E","South East","E06000037","West Berkshire","Male",0,81.8126966289341,68.9303203570645
2019,"E","South East","E06000038","Reading","Male",0,79.2539178743916,66.8816341042796
2019,"E","South East","E06000039","Slough","Male",0,78.6694432199476,66.4188093092583
2019,"E","South East","E06000040","Windsor and Maidenhead","Male",0,82.2523103733928,69.2916546020991
2019,"E","South East","E06000041","Wokingham","Male",0,82.7221922071033,69.6348401247749
2019,"E","South East","E06000042","Milton Keynes","Male",0,79.6485087628201,67.2207982848298
2019,"E","South East","E06000043","Brighton and Hove","Male",0,79.4359496308679,67.0365611899458
2019,"E","South East","E06000044","Portsmouth","Male",0,78.6218661033157,66.4146527883958
2019,"E","South East","E06000045","Southampton","Male",0,78.5714756068421,66.3547128145626
2019,"E","South East","E06000046","Isle of Wight","Male",0,79.7833538606547,67.2690907673571
2019,"E","South East","E06000060","Buckinghamshire","Male",0,81.8754821407951,68.9687890443262
2019,"E","South East","E07000061","Eastbourne","Male",0,79.4683391729602,66.9967741662425
2019,"E","South East","E07000062","Hastings","Male",0,78.1499440031202,65.9983655894491
2019,"E","South East","E07000063","Lewes","Male",0,81.1491612499915,68.3825550648402
2019,"E","South East","E07000064","Rother","Male",0,81.1477784889493,68.4072200182718
2019,"E","South East","E07000065","Wealden","Male",0,81.932103903898,69.0387576439468
2019,"E","South East","E07000084","Basingstoke and Deane","Male",0,80.7080526560052,68.0603568580252
2019,"E","South East","E07000085","East Hampshire","Male",0,82.157511687995,69.1835717180798
2019,"E","South East","E07000086","Eastleigh","Male",0,82.1188414023432,69.1790600382959
2019,"E","South East","E07000087","Fareham","Male",0,83.0031902014968,69.9138676949527
2019,"E","South East","E07000088","Gosport","Male",0,79.1742235683349,66.8159275974073
2019,"E","South East","E07000089","Hart","Male",0,83.6959143542634,70.4175750427295
2019,"E","South East","E07000090","Havant","Male",0,80.9616114131161,68.2621677626078
2019,"E","South East","E07000091","New Forest","Male",0,83.258120366583,70.0877081025902
2019,"E","South East","E07000092","Rushmoor","Male",0,80.4743783130967,67.8783594445914
2019,"E","South East","E07000093","Test Valley","Male",0,82.2494390573439,69.2752234819854
2019,"E","South East","E07000094","Winchester","Male",0,82.5079556185754,69.4714257683789
2019,"E","South East","E07000105","Ashford","Male",0,80.0536050458627,67.5342527141289
2019,"E","South East","E07000106","Canterbury","Male",0,79.9218525211999,67.4431613482282
2019,"E","South East","E07000107","Dartford","Male",0,79.3382465609012,66.9812633116747
2019,"E","South East","E07000108","Dover","Male",0,80.1096185962268,67.5859179206565
2019,"E","South East","E07000109","Gravesham","Male",0,79.6976844227671,67.2434293472362
2019,"E","South East","E07000110","Maidstone","Male",0,80.8124171608423,68.1392908799816
2019,"E","South East","E07000111","Sevenoaks","Male",0,82.6861142408312,69.6408968554827
2019,"E","South East","E07000112","Folkestone and Hythe","Male",0,79.1915169780163,66.8242562875169
2019,"E","South East","E07000113","Swale","Male",0,79.014226760072,66.710072782188
2019,"E","South East","E07000114","Thanet","Male",0,77.8660207711116,65.793461510165
2019,"E","South East","E07000115","Tonbridge and Malling","Male",0,80.9040393208708,68.2143088971524
2019,"E","South East","E07000116","Tunbridge Wells","Male",0,81.5858478660412,68.7405463050573
2019,"E","South East","E07000177","Cherwell","Male",0,81.5377443377264,68.7360187318195
2019,"E","South East","E07000178","Oxford","Male",0,80.498650291231,67.8612799416471
2019,"E","South East","E07000179","South Oxfordshire","Male",0,83.0328457077729,69.9032304786848
2019,"E","South East","E07000180","Vale of White Horse","Male",0,82.9933219218128,69.9032924807901
2019,"E","South East","E07000181","West Oxfordshire","Male",0,81.9694394705674,69.0629164693678
2019,"E","South East","E07000207","Elmbridge","Male",0,82.7358644919784,69.6664163765385
2019,"E","South East","E07000208","Epsom and Ewell","Male",0,82.925114006679,69.8016970926872
2019,"E","South East","E07000209","Guildford","Male",0,82.8984465912932,69.7925538566299
2019,"E","South East","E07000210","Mole Valley","Male",0,82.4246821021811,69.4041734324165
2019,"E","South East","E07000211","Reigate and Banstead","Male",0,81.5668105532436,68.7584138806863
2019,"E","South East","E07000212","Runnymede","Male",0,81.5953252238533,68.7469249213568
2019,"E","South East","E07000213","Spelthorne","Male",0,81.0120836559444,68.2893716497316
2019,"E","South East","E07000214","Surrey Heath","Male",0,82.6262149335645,69.6137624560936
2019,"E","South East","E07000215","Tandridge","Male",0,81.6971893558263,68.8598688058934
2019,"E","South East","E07000216","Waverley","Male",0,82.7449077881557,69.6586179726103
2019,"E","South East","E07000217","Woking","Male",0,82.3222408813739,69.3185605528494
2019,"E","South East","E07000223","Adur","Male",0,81.6499509461473,68.8557715208415
2019,"E","South East","E07000224","Arun","Male",0,80.1398056265135,67.5680164691651
2019,"E","South East","E07000225","Chichester","Male",0,81.5393728729292,68.7298663414553
2019,"E","South East","E07000226","Crawley","Male",0,80.2213154376652,67.6831016576805
2019,"E","South East","E07000227","Horsham","Male",0,82.9841173645845,69.8664481948481
2019,"E","South East","E07000228","Mid Sussex","Male",0,82.0957131682767,69.1597996255816
2019,"E","South East","E07000229","Worthing","Male",0,80.2939912726786,67.7305379783778
2019,"E","South West","E06000022","Bath and North East Somerset","Female",0,85.1264893687456,69.0445718474225
2019,"E","South West","E06000023","Bristol, City of","Female",0,82.9132960265136,67.3774455328586
2019,"E","South West","E06000024","North Somerset","Female",0,84.9553620436513,68.9159486110775
2019,"E","South West","E06000025","South Gloucestershire","Female",0,84.7238902461552,68.7135011895278
2019,"E","South West","E06000026","Plymouth","Female",0,82.7742255297397,67.2746698490198
2019,"E","South West","E06000027","Torbay","Female",0,83.073607712764,67.4627008698231
2019,"E","South West","E06000030","Swindon","Female",0,84.0044585154897,68.204378300686
2019,"E","South West","E06000052","Cornwall","Female",0,83.9584944179558,68.1355114357384
2019,"E","South West","E06000054","Wiltshire","Female",0,84.7355804353389,68.7294522523795
2019,"E","South West","E06000058","Bournemouth, Christchurch and Poole","Female",0,84.0039958076275,68.1787281245776
2019,"E","South West","E06000059","Dorset","Female",0,85.4611850501004,69.27985933801
2019,"E","South West","E07000040","East Devon","Female",0,85.9564890452413,69.6467207816899
2019,"E","South West","E07000041","Exeter","Female",0,84.2432394449874,68.3682489908097
2019,"E","South West","E07000042","Mid Devon","Female",0,85.683674446192,69.4678651609867
2019,"E","South West","E07000043","North Devon","Female",0,84.1416131696181,68.2954780090551
2019,"E","South West","E07000044","South Hams","Female",0,86.5278660408201,70.0876374351
2019,"E","South West","E07000045","Teignbridge","Female",0,85.2392210168588,69.1212250593469
2019,"E","South West","E07000046","Torridge","Female",0,84.1700295429332,68.3564212622323
2019,"E","South West","E07000047","West Devon","Female",0,84.8678802844315,68.849198465152
2019,"E","South West","E07000078","Cheltenham","Female",0,84.0016834669505,68.1918727198992
2019,"E","South West","E07000079","Cotswold","Female",0,85.7739652026326,69.5309451132576
2019,"E","South West","E07000080","Forest of Dean","Female",0,84.5949069393286,68.6704088554288
2019,"E","South West","E07000081","Gloucester","Female",0,82.9891345388657,67.4029206645685
2019,"E","South West","E07000082","Stroud","Female",0,84.2016481382692,68.3462735313102
2019,"E","South West","E07000083","Tewkesbury","Female",0,86.1923740999271,69.8421209008627
2019,"E","South West","E07000187","Mendip","Female",0,84.7521207326141,68.7569213131475
2019,"E","South West","E07000188","Sedgemoor","Female",0,84.2149388328229,68.3638398995996
2019,"E","South West","E07000189","South Somerset","Female",0,85.3118180615259,69.1814182698671
2019,"E","South West","E07000246","Somerset West and Taunton","Female",0,84.4485605601291,68.5242742550355
2019,"E","South West","E06000022","Bath and North East Somerset","Male",0,81.365882754526,67.5687658849634
2019,"E","South West","E06000023","Bristol, City of","Male",0,78.7647462161723,65.5181616494295
2019,"E","South West","E06000024","North Somerset","Male",0,80.9824396367393,67.2644340328199
2019,"E","South West","E06000025","South Gloucestershire","Male",0,81.940753961054,68.018701831015
2019,"E","South West","E06000026","Plymouth","Male",0,79.0016676789106,65.6887137910954
2019,"E","South West","E06000027","Torbay","Male",0,78.9452842673877,65.6174469797107
2019,"E","South West","E06000030","Swindon","Male",0,80.0511208997283,66.530588313293
2019,"E","South West","E06000052","Cornwall","Male",0,80.2014922778234,66.6390369833179
2019,"E","South West","E06000054","Wiltshire","Male",0,81.3402010270538,67.5322582453911
2019,"E","South West","E06000058","Bournemouth, Christchurch and Poole","Male",0,80.6816943296679,67.0149870525307
2019,"E","South West","E06000059","Dorset","Male",0,81.5709613363164,67.7052140945658
2019,"E","South West","E07000040","East Devon","Male",0,82.5580025824348,68.5155604248197
2019,"E","South West","E07000041","Exeter","Male",0,79.3378699825379,65.957553708123
2019,"E","South West","E07000042","Mid Devon","Male",0,81.5424436070622,67.7152476512334
2019,"E","South West","E07000043","North Devon","Male",0,80.8986527064829,67.2112777907782
2019,"E","South West","E07000044","South Hams","Male",0,82.6657748703699,68.5884073170061
2019,"E","South West","E07000045","Teignbridge","Male",0,80.8861407946497,67.1828771305369
2019,"E","South West","E07000046","Torridge","Male",0,81.3501311143991,67.57877078512
2019,"E","South West","E07000047","West Devon","Male",0,81.9816531086987,68.0472002069417
2019,"E","South West","E07000078","Cheltenham","Male",0,80.297786949047,66.7285046894461
2019,"E","South West","E07000079","Cotswold","Male",0,82.968306236865,68.841245022098
2019,"E","South West","E07000080","Forest of Dean","Male",0,81.529383492068,67.7100440784208
2019,"E","South West","E07000081","Gloucester","Male",0,78.7264104169522,65.4796543478026
2019,"E","South West","E07000082","Stroud","Male",0,80.6834271548427,67.0260057175883
2019,"E","South West","E07000083","Tewkesbury","Male",0,81.5510616734131,67.7281210080322
2019,"E","South West","E07000187","Mendip","Male",0,81.5394837682064,67.7115284948561
2019,"E","South West","E07000188","Sedgemoor","Male",0,80.1637834965309,66.6073836046689
2019,"E","South West","E07000189","South Somerset","Male",0,81.1484063718513,67.3854963299194
2019,"E","South West","E07000246","Somerset West and Taunton","Male",0,80.2787365769259,66.6744670140609
2019,"W","Wales","W06000001","Isle of Anglesey","Female",0,83.7771755863361,66.3738167188336
2019,"W","Wales","W06000002","Gwynedd","Female",0,83.5553328312743,66.2303830243881
2019,"W","Wales","W06000003","Conwy","Female",0,83.5485171701138,66.1558144930327
2019,"W","Wales","W06000004","Denbighshire","Female",0,82.1364252542267,65.2974776428893
2019,"W","Wales","W06000005","Flintshire","Female",0,82.3890193529422,65.4148419817668
2019,"W","Wales","W06000006","Wrexham","Female",0,81.696427506977,64.926550206288
2019,"W","Wales","W06000008","Ceredigion","Female",0,84.7105687009401,67.0521553955723
2019,"W","Wales","W06000009","Pembrokeshire","Female",0,83.4447602605568,66.1439451271609
2019,"W","Wales","W06000010","Carmarthenshire","Female",0,82.8323659417672,65.7813376171949
2019,"W","Wales","W06000011","Swansea","Female",0,82.2088190321611,65.2744283142772
2019,"W","Wales","W06000012","Neath Port Talbot","Female",0,81.4078487781261,64.7370755226142
2019,"W","Wales","W06000013","Bridgend","Female",0,81.7232383460091,65.0090164303026
2019,"W","Wales","W06000014","Vale of Glamorgan","Female",0,84.1360365510982,66.6581526648162
2019,"W","Wales","W06000015","Cardiff","Female",0,82.9787023839688,65.8474891127008
2019,"W","Wales","W06000016","Rhondda Cynon Taff","Female",0,80.6506051935299,64.2262909154516
2019,"W","Wales","W06000018","Caerphilly","Female",0,81.4262353054539,64.7400735031471
2019,"W","Wales","W06000019","Blaenau Gwent","Female",0,80.7263069062203,64.3284210312026
2019,"W","Wales","W06000020","Torfaen","Female",0,81.7530430129832,64.9829820799385
2019,"W","Wales","W06000021","Monmouthshire","Female",0,84.9763058611738,67.2545051400704
2019,"W","Wales","W06000022","Newport","Female",0,82.1043187869223,65.242559968485
2019,"W","Wales","W06000023","Powys","Female",0,84.1611906842101,66.6763088677787
2019,"W","Wales","W06000024","Merthyr Tydfil","Female",0,80.8098688456564,64.3833045519764
2019,"W","Wales","W06000001","Isle of Anglesey","Male",0,80.4762037764163,66.6324329101221
2019,"W","Wales","W06000002","Gwynedd","Male",0,79.642503977279,66.0107501400287
2019,"W","Wales","W06000003","Conwy","Male",0,78.6787135638267,65.1986524631574
2019,"W","Wales","W06000004","Denbighshire","Male",0,79.0351258994411,65.5715540113575
2019,"W","Wales","W06000005","Flintshire","Male",0,79.7303831409739,66.0789714422667
2019,"W","Wales","W06000006","Wrexham","Male",0,78.4874001330192,65.1002635290581
2019,"W","Wales","W06000008","Ceredigion","Male",0,79.7215433244479,66.0450142494756
2019,"W","Wales","W06000009","Pembrokeshire","Male",0,79.6223530296432,65.9333560543858
2019,"W","Wales","W06000010","Carmarthenshire","Male",0,78.7689274706346,65.3245333688998
2019,"W","Wales","W06000011","Swansea","Male",0,77.8499490956814,64.6215398957158
2019,"W","Wales","W06000012","Neath Port Talbot","Male",0,77.4413153750491,64.358204466934
2019,"W","Wales","W06000013","Bridgend","Male",0,76.9930434683259,63.9644608417878
2019,"W","Wales","W06000014","Vale of Glamorgan","Male",0,80.195098768875,66.4546306475206
2019,"W","Wales","W06000015","Cardiff","Male",0,78.3735892429745,65.0639929441618
2019,"W","Wales","W06000016","Rhondda Cynon Taff","Male",0,77.221506904085,64.1759973045559
2019,"W","Wales","W06000018","Caerphilly","Male",0,77.8663175959194,64.6814886163651
2019,"W","Wales","W06000019","Blaenau Gwent","Male",0,77.515593268736,64.4308291249728
2019,"W","Wales","W06000020","Torfaen","Male",0,78.4734097024391,65.0990472057804
2019,"W","Wales","W06000021","Monmouthshire","Male",0,82.226867289697,67.9597347531709
2019,"W","Wales","W06000022","Newport","Male",0,77.7682375189364,64.5927302273754
2019,"W","Wales","W06000023","Powys","Male",0,81.1759731192526,67.1901847430524
2019,"W","Wales","W06000024","Merthyr Tydfil","Male",0,76.786432116472,63.8433829007749
2019,"E","West Midlands","E06000019","Herefordshire, County of","Female",0,84.3669368806548,67.1416809196083
2019,"E","West Midlands","E06000020","Telford and Wrekin","Female",0,82.3229009698897,65.6821975874306
2019,"E","West Midlands","E06000021","Stoke-on-Trent","Female",0,80.1222091693792,64.0633072577369
2019,"E","West Midlands","E06000051","Shropshire","Female",0,83.9205119075456,66.8167899205926
2019,"E","West Midlands","E07000192","Cannock Chase","Female",0,82.9856776001922,66.1440581611382
2019,"E","West Midlands","E07000193","East Staffordshire","Female",0,83.1084292873481,66.2325408311816
2019,"E","West Midlands","E07000194","Lichfield","Female",0,83.9673425528981,66.8777613033512
2019,"E","West Midlands","E07000195","Newcastle-under-Lyme","Female",0,82.6948070290684,65.9286710207612
2019,"E","West Midlands","E07000196","South Staffordshire","Female",0,84.1652223824235,67.0091163043813
2019,"E","West Midlands","E07000197","Stafford","Female",0,84.765123686709,67.4635651298403
2019,"E","West Midlands","E07000198","Staffordshire Moorlands","Female",0,83.7770200433206,66.7412259364852
2019,"E","West Midlands","E07000199","Tamworth","Female",0,82.7847284767743,66.0177711246108
2019,"E","West Midlands","E07000218","North Warwickshire","Female",0,82.7671266705967,66.0748964051359
2019,"E","West Midlands","E07000219","Nuneaton and Bedworth","Female",0,82.0590271031391,65.4947234985108
2019,"E","West Midlands","E07000220","Rugby","Female",0,84.4708791157271,67.2281200463177
2019,"E","West Midlands","E07000221","Stratford-on-Avon","Female",0,85.6281290624789,68.0686630976226
2019,"E","West Midlands","E07000222","Warwick","Female",0,84.6658018506781,67.3535639929545
2019,"E","West Midlands","E07000234","Bromsgrove","Female",0,84.6073029860769,67.3624679264944
2019,"E","West Midlands","E07000235","Malvern Hills","Female",0,84.3170076527036,67.1519091383386
2019,"E","West Midlands","E07000236","Redditch","Female",0,82.9843110983572,66.1383079833548
2019,"E","West Midlands","E07000237","Worcester","Female",0,82.7154211804185,65.976242925569
2019,"E","West Midlands","E07000238","Wychavon","Female",0,84.9816654855865,67.5426601870472
2019,"E","West Midlands","E07000239","Wyre Forest","Female",0,83.5634486940858,66.6040672820394
2019,"E","West Midlands","E08000025","Birmingham","Female",0,81.8693417391156,65.3107087181515
2019,"E","West Midlands","E08000026","Coventry","Female",0,82.2918775895072,65.6605689509746
2019,"E","West Midlands","E08000027","Dudley","Female",0,82.7517635720667,65.9662784621629
2019,"E","West Midlands","E08000028","Sandwell","Female",0,80.976747129023,64.7018769638038
2019,"E","West Midlands","E08000029","Solihull","Female",0,84.1926568238698,67.0126668559043
2019,"E","West Midlands","E08000030","Walsall","Female",0,81.9880872433111,65.4056094296642
2019,"E","West Midlands","E08000031","Wolverhampton","Female",0,81.6632196820115,65.1977590397102
2019,"E","West Midlands","E06000019","Herefordshire, County of","Male",0,80.4250803644277,67.6683811372764
2019,"E","West Midlands","E06000020","Telford and Wrekin","Male",0,78.5913689049097,66.2790129899379
2019,"E","West Midlands","E06000021","Stoke-on-Trent","Male",0,76.2445519868951,64.4412619192265
2019,"E","West Midlands","E06000051","Shropshire","Male",0,80.5163308170049,67.766869132114
2019,"E","West Midlands","E07000192","Cannock Chase","Male",0,78.5107037713151,66.2231204021884
